,fwy,dir,link,from_node,to_node,geometry,vds,Cluster_Labels,geometry_station
4936,I5,N,32213477_1,122502380,123765970,"LINESTRING (1992375.9489684624 546696.378964122, 1991825.4355446121 547647.8637250441)",764232,1,POINT (1991167.9731465802 548783.9144466233)
4937,I5,N,28050937_0,123765970,123765980,"LINESTRING (1991825.4355446121 547647.8637250441, 1991812.8801086554 547670.0817274757)",764232,1,POINT (1991167.9731465802 548783.9144466233)
4938,I5,N,674653781_0,123765980,21063546,"LINESTRING (1991812.8801086554 547670.0817274757, 1991393.1874944423 548385.9859994189)",764232,1,POINT (1991167.9731465802 548783.9144466233)
4939,I5,N,28050938_0,21063546,20972913,"LINESTRING (1991393.1874944423 548385.9859994189, 1990972.172776174 549139.8571891687)",764232,1,POINT (1991167.9731465802 548783.9144466233)
4940,I5,N,124100109_0,20972913,253879621,"LINESTRING (1990972.172776174 549139.8571891687, 1990926.2375841804 549227.5760324633)",763985,1,POINT (1990292.7049029325 550264.2877552337)
4941,I5,N,158724524_0,253879621,1530583676,"LINESTRING (1990926.2375841804 549227.5760324633, 1990861.3787987267 549342.8671369569)",763985,1,POINT (1990292.7049029325 550264.2877552337)
4942,I5,N,158724524_1,1530583676,20972912,"LINESTRING (1990861.3787987267 549342.8671369569, 1990805.046538474 549440.9459800492)",763985,1,POINT (1990292.7049029325 550264.2877552337)
4943,I5,N,32295999_0,20972912,3190867601,"LINESTRING (1990805.046538474 549440.9459800492, 1990695.4993791098 549635.548619849)",759531,1,POINT (1989721.625292413 550763.8364003169)
4944,I5,N,313178774_0,3190867601,1530583759,"LINESTRING (1990695.4993791098 549635.548619849, 1989888.1805100373 550620.7396615252)",759531,1,POINT (1989721.625292413 550763.8364003169)
4945,I5,N,862063814_0,1530583759,253718316,"LINESTRING (1989888.1805100373 550620.7396615252, 1989701.244574703 550789.4046752536)",759531,1,POINT (1989721.625292413 550763.8364003169)
4946,I5,N,32296077_0,253718316,363375326,"LINESTRING (1989701.244574703 550789.4046752536, 1989650.51831547 550831.3125171999)",759542,1,POINT (1989551.992833056 550911.2212272198)
4947,I5,N,32296080_0,363375326,1530583890,"LINESTRING (1989650.51831547 550831.3125171999, 1989419.7340703078 551025.3559840102)",759542,1,POINT (1989551.992833056 550911.2212272198)
4948,I5,N,866210533_0,1530583890,253706429,"LINESTRING (1989419.7340703078 551025.3559840102, 1989113.9546833467 551290.7278606244)",759552,1,POINT (1989010.5417974142 551387.7080712921)
4949,I5,N,866210532_0,253706429,253706465,"LINESTRING (1989113.9546833467 551290.7278606244, 1988923.0123820123 551494.6757826951)",759552,1,POINT (1989010.5417974142 551387.7080712921)
4950,I5,N,32296182_0,253706465,1884935753,"LINESTRING (1988923.0123820123 551494.6757826951, 1988902.7585084497 551522.6637832249)",759552,1,POINT (1989010.5417974142 551387.7080712921)
4951,I5,N,32296182_1,1884935753,28933171,"LINESTRING (1988902.7585084497 551522.6637832249, 1988892.128732696 551537.3516733487)",759552,1,POINT (1989010.5417974142 551387.7080712921)
4952,I5,N,32296184_0,28933171,3184105888,"LINESTRING (1988892.128732696 551537.3516733487, 1988691.740271938 552142.6591435096)",759552,1,POINT (1989010.5417974142 551387.7080712921)
4953,I5,N,312538438_0,3184105888,363379523,"LINESTRING (1988691.740271938 552142.6591435096, 1988656.9466421104 552280.5240255054)",759552,1,POINT (1989010.5417974142 551387.7080712921)
4954,I5,N,32296241_0,363379523,20972904,"LINESTRING (1988656.9466421104 552280.5240255054, 1988608.4535537518 552459.9688499296)",716921,11,POINT (1988378.537457949 552869.7498637431)
4955,I5,N,32296242_0,20972904,1530583702,"LINESTRING (1988608.4535537518 552459.9688499296, 1988567.7732794206 552558.419054321)",716921,11,POINT (1988378.537457949 552869.7498637431)
4956,I5,N,866203384_0,1530583702,253460355,"LINESTRING (1988567.7732794206 552558.419054321, 1988537.2662553238 552610.0360703946)",716921,11,POINT (1988378.537457949 552869.7498637431)
4957,I5,N,32296290_0,253460355,363381270,"LINESTRING (1988537.2662553238 552610.0360703946, 1988456.5266900614 552745.9396703193)",716923,1,POINT (1987494.7339823903 553913.6889561913)
4958,I5,N,32296294_0,363381270,20972899,"LINESTRING (1988456.5266900614 552745.9396703193, 1987705.8684833453 553716.7953333271)",716923,1,POINT (1987494.7339823903 553913.6889561913)
4959,I5,N,862573275_0,20972899,1530583652,"LINESTRING (1987705.8684833453 553716.7953333271, 1987352.3547911292 554036.9956383014)",716923,1,POINT (1987494.7339823903 553913.6889561913)
4960,I5,N,862573275_1,1530583652,20972896,"LINESTRING (1987352.3547911292 554036.9956383014, 1987322.5054227696 554074.5173515733)",763975,1,POINT (1986887.9154502605 554618.8893677708)
4961,I5,N,32296470_0,20972896,363383947,"LINESTRING (1987322.5054227696 554074.5173515733, 1987284.7575337065 554119.7813312443)",763975,1,POINT (1986887.9154502605 554618.8893677708)
4962,I5,N,32296481_0,363383947,1530583561,"LINESTRING (1987284.7575337065 554119.7813312443, 1986677.041915304 554881.1461074676)",763975,1,POINT (1986887.9154502605 554618.8893677708)
4963,I5,N,866201289_0,1530583561,20972893,"LINESTRING (1986677.041915304 554881.1461074676, 1986651.9755681434 554912.9061817518)",716925,1,POINT (1986648.3096355859 554920.7204558025)
4964,I5,N,32296824_0,20972893,20972891,"LINESTRING (1986651.9755681434 554912.9061817518, 1986583.8923091432 554995.8862185378)",716925,1,POINT (1986648.3096355859 554920.7204558025)
4965,I5,N,398194276_0,20972891,253292860,"LINESTRING (1986583.8923091432 554995.8862185378, 1986396.9241919804 555312.7223389035)",716925,1,POINT (1986648.3096355859 554920.7204558025)
4966,I5,N,398194252_0,253292860,1530583566,"LINESTRING (1986396.9241919804 555312.7223389035, 1986354.6947410298 555376.0882405178)",716929,1,POINT (1985546.0635626703 556272.6402943693)
4967,I5,N,32296822_0,1530583566,26666239,"LINESTRING (1986354.6947410298 555376.0882405178, 1985679.6288900007 556168.5425909195)",716929,1,POINT (1985546.0635626703 556272.6402943693)
4968,I5,N,864942146_0,26666239,21063588,"LINESTRING (1985679.6288900007 556168.5425909195, 1985358.3701126832 556448.0378607275)",716929,1,POINT (1985546.0635626703 556272.6402943693)
4969,I5,N,95049424_0,21063588,1530583854,"LINESTRING (1985358.3701126832 556448.0378607275, 1985352.3597301508 556455.978354912)",716929,1,POINT (1985546.0635626703 556272.6402943693)
4970,I5,N,95049424_1,1530583854,1102917327,"LINESTRING (1985352.3597301508 556455.978354912, 1985335.9971872426 556477.6120367158)",764435,1,POINT (1985115.4822950338 556727.9950695563)
4971,I5,N,95049423_0,1102917327,253226466,"LINESTRING (1985335.9971872426 556477.6120367158, 1985244.4603127106 556598.4970394132)",764435,1,POINT (1985115.4822950338 556727.9950695563)
4972,I5,N,864952781_0,253226466,253226454,"LINESTRING (1985244.4603127106 556598.4970394132, 1985069.3393074202 556766.5817138884)",715944,1,POINT (1984658.1186951832 556992.8478273083)
4973,I5,N,864952781_1,253226454,317623786,"LINESTRING (1985069.3393074202 556766.5817138884, 1984485.4904003872 557088.5841469263)",715944,1,POINT (1984658.1186951832 556992.8478273083)
4974,I5,N,386112525_0,317623786,1839684620,"LINESTRING (1984485.4904003872 557088.5841469263, 1984381.097864829 557129.1241468719)",715944,1,POINT (1984658.1186951832 556992.8478273083)
4975,I5,N,386112536_0,1839684620,317623124,"LINESTRING (1984381.097864829 557129.1241468719, 1984208.5971588702 557193.5295813243)",718086,1,POINT (1984192.9297612053 557203.3840428871)
4976,I5,N,502874753_0,317623124,317623129,"LINESTRING (1984208.5971588702 557193.5295813243, 1984079.0928386932 557277.5865489389)",718086,1,POINT (1984192.9297612053 557203.3840428871)
4977,I5,N,105899405_0,317623129,317623179,"LINESTRING (1984079.0928386932 557277.5865489389, 1983962.6796320642 557351.1737304551)",718086,1,POINT (1984192.9297612053 557203.3840428871)
4978,I5,N,105899403_0,317623179,317623180,"LINESTRING (1983962.6796320642 557351.1737304551, 1983919.4475871818 557375.3521311674)",718086,1,POINT (1984192.9297612053 557203.3840428871)
4979,I5,N,66668836_0,317623180,317623181,"LINESTRING (1983919.4475871818 557375.3521311674, 1983898.0297846477 557387.1803936111)",718086,1,POINT (1984192.9297612053 557203.3840428871)
4980,I5,N,66668872_0,317623181,807656158,"LINESTRING (1983898.0297846477 557387.1803936111, 1983709.8513984834 557487.2619448229)",716933,1,POINT (1983217.4101829745 557705.2491327093)
4981,I5,N,94666085_0,807656158,19345613,"LINESTRING (1983709.8513984834 557487.2619448229, 1983386.5506973758 557656.1719689062)",716933,1,POINT (1983217.4101829745 557705.2491327093)
4982,I5,N,77362093_0,19345613,910645263,"LINESTRING (1983386.5506973758 557656.1719689062, 1983354.0878602276 557668.1987351249)",716933,1,POINT (1983217.4101829745 557705.2491327093)
4983,I5,N,77362094_0,910645263,1530583723,"LINESTRING (1983354.0878602276 557668.1987351249, 1982949.1852296162 557724.5837334901)",759566,10,POINT (1982481.5895410911 557726.0199918146)
4984,I5,N,864961753_0,1530583723,1839684624,"LINESTRING (1982949.1852296162 557724.5837334901, 1982613.6647697869 557723.7418174968)",759566,10,POINT (1982481.5895410911 557726.0199918146)
4985,I5,N,864961752_0,1839684624,74376952,"LINESTRING (1982613.6647697869 557723.7418174968, 1982438.635206154 557723.1616768743)",759566,10,POINT (1982481.5895410911 557726.0199918146)
4986,I5,N,397998296_0,74376952,806494699,"LINESTRING (1982438.635206154 557723.1616768743, 1982315.0635091981 557723.784474774)",759566,10,POINT (1982481.5895410911 557726.0199918146)
4987,I5,N,397998292_0,806494699,19345624,"LINESTRING (1982315.0635091981 557723.784474774, 1982272.6008361354 557726.9158479958)",759576,10,POINT (1981954.7571294445 557825.0852168496)
4988,I5,N,32297419_0,19345624,250401676,"LINESTRING (1982272.6008361354 557726.9158479958, 1982209.5893652418 557735.9102409476)",759576,10,POINT (1981954.7571294445 557825.0852168496)
4989,I5,N,32297420_0,250401676,1530583773,"LINESTRING (1982209.5893652418 557735.9102409476, 1982045.6896377602 557783.0353808064)",759576,10,POINT (1981954.7571294445 557825.0852168496)
4990,I5,N,863776290_0,1530583773,1884935793,"LINESTRING (1982045.6896377602 557783.0353808064, 1981891.6664978773 557854.5583591555)",759576,10,POINT (1981954.7571294445 557825.0852168496)
4991,I5,N,863776290_1,1884935793,910645277,"LINESTRING (1981891.6664978773 557854.5583591555, 1981708.4440305156 557951.0214691126)",759576,10,POINT (1981954.7571294445 557825.0852168496)
4992,I5,N,77362092_0,910645277,910645262,"LINESTRING (1981708.4440305156 557951.0214691126, 1981682.2172411378 557966.9684847245)",759576,10,POINT (1981954.7571294445 557825.0852168496)
4993,I5,N,77362091_0,910645262,7066113402,"LINESTRING (1981682.2172411378 557966.9684847245, 1981259.6499876354 558187.8059978861)",716937,10,POINT (1981061.5423147497 558288.3051829379)
4994,I5,N,756531327_0,7066113402,7066113403,"LINESTRING (1981259.6499876354 558187.8059978861, 1981228.318080808 558204.1861120642)",716937,10,POINT (1981061.5423147497 558288.3051829379)
4995,I5,N,756531328_0,7066113403,250272802,"LINESTRING (1981228.318080808 558204.1861120642, 1981152.332173998 558243.8953072104)",716937,10,POINT (1981061.5423147497 558288.3051829379)
4996,I5,N,756531328_1,250272802,317641710,"LINESTRING (1981152.332173998 558243.8953072104, 1981063.2026656442 558287.2813018886)",716937,10,POINT (1981061.5423147497 558288.3051829379)
4997,I5,N,139639785_0,317641710,317641716,"LINESTRING (1981063.2026656442 558287.2813018886, 1980660.5776230185 558468.7609661159)",763700,5,POINT (1980539.5582657557 558563.1433541542)
4998,I5,N,148257382_0,317641716,317641717,"LINESTRING (1980660.5776230185 558468.7609661159, 1980617.0226946697 558490.9477192186)",763700,5,POINT (1980539.5582657557 558563.1433541542)
4999,I5,N,28897361_0,317641717,317641732,"LINESTRING (1980617.0226946697 558490.9477192186, 1980322.4791676465 558650.9530313017)",763700,5,POINT (1980539.5582657557 558563.1433541542)
5000,I5,N,148257373_0,317641732,317641734,"LINESTRING (1980322.4791676465 558650.9530313017, 1980284.4713066767 558670.7558317007)",763700,5,POINT (1980539.5582657557 558563.1433541542)
5001,I5,N,28897363_0,317641734,317641736,"LINESTRING (1980284.4713066767 558670.7558317007, 1980107.1203476572 558768.1920454798)",763700,5,POINT (1980539.5582657557 558563.1433541542)
5002,I5,N,148257386_0,317641736,317641737,"LINESTRING (1980107.1203476572 558768.1920454798, 1980020.0321409618 558815.7100364731)",763700,5,POINT (1980539.5582657557 558563.1433541542)
5003,I5,N,28897365_0,317641737,317641770,"LINESTRING (1980020.0321409618 558815.7100364731, 1979896.5486687399 558897.2501121706)",763700,5,POINT (1980539.5582657557 558563.1433541542)
5004,I5,N,148257372_0,317641770,317641778,"LINESTRING (1979896.5486687399 558897.2501121706, 1979867.2658161118 558919.4094890327)",763700,5,POINT (1980539.5582657557 558563.1433541542)
5005,I5,N,28897401_0,317641778,317642127,"LINESTRING (1979867.2658161118 558919.4094890327, 1979707.355057898 559078.0673640978)",763700,5,POINT (1980539.5582657557 558563.1433541542)
5006,I5,N,148238640_0,317642127,317650658,"LINESTRING (1979707.355057898 559078.0673640978, 1979551.5823191593 559754.4087338868)",716942,10,POINT (1980198.4173227625 562034.3184054712)
5007,I5,N,866199419_0,317650658,1613371655,"LINESTRING (1979551.5823191593 559754.4087338868, 1979552.2818622629 559967.1579317487)",716942,10,POINT (1980198.4173227625 562034.3184054712)
5008,I5,N,608204521_0,1613371655,1614922757,"LINESTRING (1979552.2818622629 559967.1579317487, 1979587.3191057565 560510.1497120823)",716942,10,POINT (1980198.4173227625 562034.3184054712)
5009,I5,N,866195790_0,1614922757,1613371696,"LINESTRING (1979587.3191057565 560510.1497120823, 1979562.9769308802 560714.4905071314)",716942,10,POINT (1980198.4173227625 562034.3184054712)
5010,I5,N,148238642_0,1613371696,1613371699,"LINESTRING (1979562.9769308802 560714.4905071314, 1979552.9252066063 560757.9501628345)",716942,10,POINT (1980198.4173227625 562034.3184054712)
5011,I5,N,148238648_0,1613371699,1613371721,"LINESTRING (1979552.9252066063 560757.9501628345, 1979482.881326235 560954.3056502244)",716942,10,POINT (1980198.4173227625 562034.3184054712)
5012,I5,N,866180761_0,1613371721,1614922808,"LINESTRING (1979482.881326235 560954.3056502244, 1979461.8665126539 561008.4493603825)",763237,10,POINT (1979761.003781043 564023.8908162423)
5013,I5,N,866180760_0,1614922808,16582687,"LINESTRING (1979461.8665126539 561008.4493603825, 1979446.7734627745 561047.3391582471)",763237,10,POINT (1979761.003781043 564023.8908162423)
5014,I5,N,122900687_0,16582687,268538838,"LINESTRING (1979446.7734627745 561047.3391582471, 1979330.456072364 561254.8019538578)",763237,10,POINT (1979761.003781043 564023.8908162423)
5015,I5,N,24706779_0,268538838,268538901,"LINESTRING (1979330.456072364 561254.8019538578, 1979304.3453044551 561275.3587441192)",763237,10,POINT (1979761.003781043 564023.8908162423)
5016,I5,N,24706780_0,268538901,268538902,"LINESTRING (1979304.3453044551 561275.3587441192, 1979282.229925827 561290.6489300745)",763237,10,POINT (1979761.003781043 564023.8908162423)
5017,I5,N,122900694_0,268538902,1371866052,"LINESTRING (1979282.229925827 561290.6489300745, 1979217.1177511627 561318.3921971394)",763237,10,POINT (1979761.003781043 564023.8908162423)
5018,I5,N,122900693_0,1371866052,268538905,"LINESTRING (1979217.1177511627 561318.3921971394, 1979121.7194085245 561336.5204156144)",763237,10,POINT (1979761.003781043 564023.8908162423)
5019,I5,N,148257387_0,268538905,268538960,"LINESTRING (1979121.7194085245 561336.5204156144, 1978925.1233388032 561375.8100746832)",763237,10,POINT (1979761.003781043 564023.8908162423)
5020,I5,N,581408759_0,268538960,268538950,"LINESTRING (1978925.1233388032 561375.8100746832, 1978868.8087546672 561386.0986925495)",773023,10,POINT (1977632.195032635 561809.7617554949)
5021,I5,N,866213630_0,268538950,1614922891,"LINESTRING (1978868.8087546672 561386.0986925495, 1978764.3220188515 561402.1326535738)",773023,10,POINT (1977632.195032635 561809.7617554949)
5022,I5,N,581407415_0,1614922891,1347515636,"LINESTRING (1978764.3220188515 561402.1326535738, 1978621.3106003609 561427.440897701)",773023,10,POINT (1977632.195032635 561809.7617554949)
5023,I5,N,581407418_0,1347515636,1614922914,"LINESTRING (1978621.3106003609 561427.440897701, 1978476.8175722132 561450.5252275042)",773023,10,POINT (1977632.195032635 561809.7617554949)
5024,I5,N,581407417_0,1614922914,268539388,"LINESTRING (1978476.8175722132 561450.5252275042, 1978425.5283911398 561457.6657575977)",773023,10,POINT (1977632.195032635 561809.7617554949)
5025,I5,N,120111282_0,268539388,268539960,"LINESTRING (1978425.5283911398 561457.6657575977, 1977781.4240087392 561697.2266541292)",773023,10,POINT (1977632.195032635 561809.7617554949)
5026,I5,N,866220886_0,268539960,1614922982,"LINESTRING (1977781.4240087392 561697.2266541292, 1977713.3359330292 561747.560476832)",773023,10,POINT (1977632.195032635 561809.7617554949)
5027,I5,N,866220885_0,1614922982,1614923029,"LINESTRING (1977713.3359330292 561747.560476832, 1977447.781149657 561954.5524227703)",773023,10,POINT (1977632.195032635 561809.7617554949)
5028,I5,N,607788623_0,1614923029,37976436,"LINESTRING (1977447.781149657 561954.5524227703, 1977429.8422348378 561969.3820956978)",716951,10,POINT (1978440.1552072319 565125.3370592123)
5029,I5,N,122900685_0,37976436,268644785,"LINESTRING (1977429.8422348378 561969.3820956978, 1977201.88147085 562216.9763487314)",716951,10,POINT (1978440.1552072319 565125.3370592123)
5030,I5,N,24716577_0,268644785,268644978,"LINESTRING (1977201.88147085 562216.9763487314, 1977145.8167037787 562295.8808036828)",716951,10,POINT (1978440.1552072319 565125.3370592123)
5031,I5,N,148252741_0,268644978,268644979,"LINESTRING (1977145.8167037787 562295.8808036828, 1977084.1248326078 562383.5956991673)",716951,10,POINT (1978440.1552072319 565125.3370592123)
5032,I5,N,148252753_0,268644979,268645022,"LINESTRING (1977084.1248326078 562383.5956991673, 1976982.2263677686 562525.518972702)",716951,10,POINT (1978440.1552072319 565125.3370592123)
5033,I5,N,24716918_0,268645022,268647612,"LINESTRING (1976982.2263677686 562525.518972702, 1976902.096035942 562607.0136757416)",718371,10,POINT (1977978.2273927236 565506.8880947783)
5034,I5,N,24716916_0,268647612,268647594,"LINESTRING (1976902.096035942 562607.0136757416, 1976886.601937491 562620.3741290133)",718371,10,POINT (1977978.2273927236 565506.8880947783)
5035,I5,N,148252751_0,268647594,365786990,"LINESTRING (1976886.601937491 562620.3741290133, 1976658.1041714016 562822.182915703)",718371,10,POINT (1977978.2273927236 565506.8880947783)
5036,I5,N,122900674_0,365786990,21063619,"LINESTRING (1976658.1041714016 562822.182915703, 1976207.2912231234 563098.1622600455)",717445,8,POINT (1976006.066109542 563184.5016866032)
5037,I5,N,864948714_0,21063619,191333482,"LINESTRING (1976207.2912231234 563098.1622600455, 1975915.1973127252 563223.7931613494)",717445,8,POINT (1976006.066109542 563184.5016866032)
5038,I5,N,32528297_0,191333482,365786999,"LINESTRING (1975915.1973127252 563223.7931613494, 1975848.0903437554 563252.774344237)",717445,8,POINT (1976006.066109542 563184.5016866032)
5039,I5,N,32528296_0,365786999,1613525409,"LINESTRING (1975848.0903437554 563252.774344237, 1975623.3932671424 563354.8677462495)",763674,10,POINT (1977077.3927537205 566689.6241219132)
5040,I5,N,607788520_0,1613525409,353529643,"LINESTRING (1975623.3932671424 563354.8677462495, 1975380.809411105 563483.7798044464)",763674,10,POINT (1977077.3927537205 566689.6241219132)
5041,I5,N,31590106_0,353529643,353529645,"LINESTRING (1975380.809411105 563483.7798044464, 1975350.012727171 563499.9121554592)",717447,10,POINT (1975252.4272842 563555.522593031)
5042,I5,N,148252631_0,353529645,2353109732,"LINESTRING (1975350.012727171 563499.9121554592, 1975071.1586892484 563641.8513057566)",717447,10,POINT (1975252.4272842 563555.522593031)
5043,I5,N,148252632_0,2353109732,191333242,"LINESTRING (1975071.1586892484 563641.8513057566, 1974971.1768598661 563701.0206877213)",717447,10,POINT (1975252.4272842 563555.522593031)
5044,I5,N,864582867_0,191333242,14940286,"LINESTRING (1974971.1768598661 563701.0206877213, 1974902.4015571424 563742.1704032583)",763669,10,POINT (1976679.6269229506 567104.8022009397)
5045,I5,N,148252627_0,14940286,353527590,"LINESTRING (1974902.4015571424 563742.1704032583, 1974866.521684751 563762.100594207)",763669,10,POINT (1976679.6269229506 567104.8022009397)
5046,I5,N,31590081_0,353527590,2354212127,"LINESTRING (1974866.521684751 563762.100594207, 1974594.0272967871 563874.8973663646)",716956,10,POINT (1976104.841223867 567521.2282439544)
5047,I5,N,862459165_0,2354212127,27390001,"LINESTRING (1974594.0272967871 563874.8973663646, 1974317.7329384699 563973.0042587243)",716956,10,POINT (1976104.841223867 567521.2282439544)
5048,I5,N,862459164_0,27390001,353509999,"LINESTRING (1974317.7329384699 563973.0042587243, 1974254.9433083942 563994.0762109456)",716956,10,POINT (1976104.841223867 567521.2282439544)
5049,I5,N,31588567_0,353509999,353510002,"LINESTRING (1974254.9433083942 563994.0762109456, 1974215.947364022 564007.8502405303)",759591,3,POINT (1975298.795238388 568176.0110983696)
5050,I5,N,31588578_0,353510002,35361321,"LINESTRING (1974215.947364022 564007.8502405303, 1974059.4521979203 564054.5969139176)",759591,3,POINT (1975298.795238388 568176.0110983696)
5051,I5,N,31588500_0,35361321,353509728,"LINESTRING (1974059.4521979203 564054.5969139176, 1973969.6027567727 564079.5178875708)",716337,10,POINT (1973904.6302176726 564098.4131519129)
5052,I5,N,31588519_0,353509728,353511096,"LINESTRING (1973969.6027567727 564079.5178875708, 1973772.6596863742 564134.4803712474)",716337,10,POINT (1973904.6302176726 564098.4131519129)
5053,I5,N,31588761_0,353511096,21569365,"LINESTRING (1973772.6596863742 564134.4803712474, 1973722.0174358326 564148.4779801621)",716337,10,POINT (1973904.6302176726 564098.4131519129)
5054,I5,N,31588755_0,21569365,349446211,"LINESTRING (1973722.0174358326 564148.4779801621, 1973554.3288197927 564187.9217804379)",716337,10,POINT (1973904.6302176726 564098.4131519129)
5055,I5,N,31378081_0,349446211,190963795,"LINESTRING (1973554.3288197927 564187.9217804379, 1973501.3638728461 564199.6089214267)",765164,15,POINT (1973344.906892364 564254.0767177579)
5056,I5,N,607788516_0,190963795,8077668946,"LINESTRING (1973501.3638728461 564199.6089214267, 1973389.145670087 564231.5432332742)",765164,15,POINT (1973344.906892364 564254.0767177579)
5057,I5,N,866625184_0,8077668946,349446224,"LINESTRING (1973389.145670087 564231.5432332742, 1973316.9418828622 564261.0232525922)",717456,13,POINT (1972913.9503352488 564502.3509127941)
5058,I5,N,120230887_0,349446224,1614923536,"LINESTRING (1973316.9418828622 564261.0232525922, 1972892.43474378 564511.3763508573)",717456,13,POINT (1972913.9503352488 564502.3509127941)
5059,I5,N,607788514_0,1614923536,2353109811,"LINESTRING (1972892.43474378 564511.3763508573, 1972814.7289501256 564554.9303364145)",717456,13,POINT (1972913.9503352488 564502.3509127941)
5060,I5,N,31378200_0,2353109811,349437247,"LINESTRING (1972814.7289501256 564554.9303364145, 1972773.015390996 564578.3576325546)",717459,2,POINT (1972537.7463131342 564719.2025823366)
5061,I5,N,864542276_0,349437247,122416927,"LINESTRING (1972773.015390996 564578.3576325546, 1972730.4353864733 564602.0982484948)",717459,2,POINT (1972537.7463131342 564719.2025823366)
5062,I5,N,31378204_0,122416927,1613487142,"LINESTRING (1972730.4353864733 564602.0982484948, 1972482.232366314 564750.658523524)",717459,2,POINT (1972537.7463131342 564719.2025823366)
5063,I5,N,31377228_0,1613487142,282378027,"LINESTRING (1972482.232366314 564750.658523524, 1972418.155601714 564798.1908422734)",717459,2,POINT (1972537.7463131342 564719.2025823366)
5064,I5,N,31377232_0,282378027,282378038,"LINESTRING (1972418.155601714 564798.1908422734, 1972294.4165710993 564899.7548190622)",717460,13,POINT (1972149.3592972986 565022.2934552365)
5065,I5,N,25886745_0,282378038,282378039,"LINESTRING (1972294.4165710993 564899.7548190622, 1972243.5243945576 564942.2241586392)",717460,13,POINT (1972149.3592972986 565022.2934552365)
5066,I5,N,148238628_0,282378039,188888821,"LINESTRING (1972243.5243945576 564942.2241586392, 1972068.145077353 565087.3389792596)",717460,13,POINT (1972149.3592972986 565022.2934552365)
5067,I5,N,866584354_0,188888821,21569368,"LINESTRING (1972068.145077353 565087.3389792596, 1971874.1404107236 565297.1485387312)",759602,0,POINT (1974883.2226346752 569184.8628604776)
5068,I5,N,607788511_0,21569368,35362969,"LINESTRING (1971874.1404107236 565297.1485387312, 1971618.9327742816 565766.9535796626)",759602,0,POINT (1974883.2226346752 569184.8628604776)
5069,I5,N,607788510_0,35362969,408616057,"LINESTRING (1971618.9327742816 565766.9535796626, 1971188.5448324725 566125.2202295859)",717465,13,POINT (1971350.0999607914 566002.7375658398)
5070,I5,N,148238623_0,408616057,18153986,"LINESTRING (1971188.5448324725 566125.2202295859, 1971023.776321219 566322.4780019729)",717469,15,POINT (1971111.367658211 566210.1279664002)
5071,I5,N,866630510_0,18153986,1613580618,"LINESTRING (1971023.776321219 566322.4780019729, 1970969.4837115707 566423.98721995)",717469,15,POINT (1971111.367658211 566210.1279664002)
5072,I5,N,866630510_1,1613580618,2354337200,"LINESTRING (1970969.4837115707 566423.98721995, 1970611.759442782 566994.1720413071)",761599,7,POINT (1974365.4067268372 571313.2281756906)
5073,I5,N,606788906_0,2354337200,35362974,"LINESTRING (1970611.759442782 566994.1720413071, 1970513.9857073692 567048.479784507)",761599,7,POINT (1974365.4067268372 571313.2281756906)
5074,I5,N,606788905_0,35362974,725871323,"LINESTRING (1970513.9857073692 567048.479784507, 1970264.4745364946 567091.4161142397)",761599,7,POINT (1974365.4067268372 571313.2281756906)
5075,I5,N,58583369_0,725871323,35361288,"LINESTRING (1970264.4745364946 567091.4161142397, 1970231.9517873712 567092.2525357896)",761599,7,POINT (1974365.4067268372 571313.2281756906)
5076,I5,N,58583367_0,35361288,725871317,"LINESTRING (1970231.9517873712 567092.2525357896, 1970026.014677315 567127.1134309688)",717480,16,POINT (1969813.002932117 567261.4889748537)
5077,I5,N,58583370_0,725871317,725871220,"LINESTRING (1970026.014677315 567127.1134309688, 1969882.6333766817 567205.9562780983)",717480,16,POINT (1969813.002932117 567261.4889748537)
5078,I5,N,58583336_0,725871220,1717816401,"LINESTRING (1969882.6333766817 567205.9562780983, 1969701.2623320038 567336.904006229)",717480,16,POINT (1969813.002932117 567261.4889748537)
5079,I5,N,866618593_0,1717816401,8077602846,"LINESTRING (1969701.2623320038 567336.904006229, 1969690.1797706957 567345.0265223566)",717480,16,POINT (1969813.002932117 567261.4889748537)
5080,I5,N,866618594_0,8077602846,349220893,"LINESTRING (1969690.1797706957 567345.0265223566, 1969492.2158700943 567490.1642145468)",769389,13,POINT (1969187.5241554505 567737.6318638448)
5081,I5,N,31353398_0,349220893,349220797,"LINESTRING (1969492.2158700943 567490.1642145468, 1969456.9040190484 567514.9719531504)",769389,13,POINT (1969187.5241554505 567737.6318638448)
5082,I5,N,31353391_0,349220797,2351758719,"LINESTRING (1969456.9040190484 567514.9719531504, 1969300.9425076982 567628.2514641285)",769389,13,POINT (1969187.5241554505 567737.6318638448)
5083,I5,N,862934679_0,2351758719,2351758772,"LINESTRING (1969300.9425076982 567628.2514641285, 1968895.7031386257 568538.6842612124)",761604,2,POINT (1973584.0948469737 572559.8664411422)
5084,I5,N,734604565_0,2351758772,2351758730,"LINESTRING (1968895.7031386257 568538.6842612124, 1968860.8496410153 568648.8703529913)",761604,2,POINT (1973584.0948469737 572559.8664411422)
5085,I5,N,226328501_0,2351758730,2351758618,"LINESTRING (1968860.8496410153 568648.8703529913, 1968675.9292182545 568980.920681477)",769402,13,POINT (1968619.073687193 569043.4406792126)
